ITTER107;Territorio;TIPO_DATO_AVQ;Tipo dato;MISURA_AVQ;Misura;TIME;Seleziona periodo;Value;Flag Codes;Flags
7;2.001 - 10.000 ab.;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2022;2022;716;;
2;centro area metropolitana;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;27.8;;
2;centro area metropolitana;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;27.1;;
2;centro area metropolitana;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;29.7;;
2;centro area metropolitana;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;31.5;;
2;centro area metropolitana;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;33.6;;
2;centro area metropolitana;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;33.5;;
2;centro area metropolitana;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;34.3;;
2;centro area metropolitana;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;33.8;;
2;centro area metropolitana;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;35.3;;
8;10.001 - 50.000 ab.;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;24.2;;
8;10.001 - 50.000 ab.;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;26.4;;
8;10.001 - 50.000 ab.;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;26.9;;
8;10.001 - 50.000 ab.;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;27.8;;
8;10.001 - 50.000 ab.;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;30.3;;
8;10.001 - 50.000 ab.;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;31.9;;
8;10.001 - 50.000 ab.;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;29.8;;
8;10.001 - 50.000 ab.;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;30.1;;
8;10.001 - 50.000 ab.;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;31;;
ITF5;Basilicata;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2014;2014;5.5;;
ITF5;Basilicata;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2015;2015;4.8;;
ITF5;Basilicata;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2016;2016;4.8;;
ITF5;Basilicata;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2017;2017;4.3;;
ITF5;Basilicata;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2018;2018;5.6;;
ITF5;Basilicata;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2019;2019;5.7;;
ITF5;Basilicata;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2020;2020;5.4;;
ITF5;Basilicata;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2021;2021;4.3;;
ITF5;Basilicata;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2022;2022;6.7;;
ITG1;Sicilia;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2014;2014;201;;
ITG1;Sicilia;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2015;2015;132;;
ITG1;Sicilia;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2016;2016;126;;
ITG1;Sicilia;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2017;2017;233;;
ITG1;Sicilia;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2018;2018;199;;
ITG1;Sicilia;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2019;2019;202;;
ITG1;Sicilia;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2020;2020;305;;
ITG1;Sicilia;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2021;2021;219;;
ITG1;Sicilia;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2022;2022;188;;
ITD3;Veneto;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2014;2014;1226;;
ITD3;Veneto;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2015;2015;1299;;
ITD3;Veneto;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2016;2016;1304;;
ITD3;Veneto;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2017;2017;1374;;
ITD3;Veneto;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2018;2018;1471;;
ITD3;Veneto;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2019;2019;1541;;
ITD3;Veneto;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2020;2020;1494;;
ITD3;Veneto;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2021;2021;1528;;
ITD3;Veneto;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2022;2022;1594;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2014;2014;25;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2015;2015;24;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2016;2016;16;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2017;2017;30;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2018;2018;19;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2019;2019;25;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2020;2020;24;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2021;2021;27;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;THV;valori in migliaia;2022;2022;20;;
ITF4;Puglia;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2014;2014;45.6;;
ITF4;Puglia;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2015;2015;45.8;;
ITF4;Puglia;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2016;2016;50.6;;
ITF4;Puglia;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2017;2017;50.3;;
ITF4;Puglia;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2018;2018;51.4;;
ITF4;Puglia;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2019;2019;51.4;;
ITF4;Puglia;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2020;2020;53.7;;
ITF4;Puglia;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2021;2021;48.7;;
ITF4;Puglia;11_BIRRA;persone di 11 anni e più che consumano birra;HSC;per 100 persone con le stesse caratteristiche;2022;2022;48.3;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;31.1;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;30.8;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;33.2;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;32.3;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;33.7;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;33.6;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;33.4;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;32.3;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;37.1;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2014;2014;100;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2015;2015;104;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2016;2016;103;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2017;2017;90;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2018;2018;103;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2019;2019;115;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2020;2020;126;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2021;2021;125;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;THV;valori in migliaia;2022;2022;131;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2014;2014;47.4;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2015;2015;47.9;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2016;2016;45.8;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2017;2017;47.1;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2018;2018;49.7;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2019;2019;51.2;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2020;2020;54.1;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2021;2021;47.5;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;HSC;per 100 persone con le stesse caratteristiche;2022;2022;45;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;17.1;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;19.2;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;24.4;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;21.5;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;25.5;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;24;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;27.1;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;25.8;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;26.4;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2014;2014;343;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2015;2015;340;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2016;2016;365;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2017;2017;355;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2018;2018;371;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2019;2019;370;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2020;2020;365;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2021;2021;355;;
ITD4;Friuli-Venezia Giulia;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2022;2022;405;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2014;2014;2.3;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2015;2015;2.2;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2016;2016;1.5;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2017;2017;2.7;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2018;2018;1.7;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2019;2019;2.3;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2020;2020;2.2;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2021;2021;2.5;;
ITD4;Friuli-Venezia Giulia;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2022;2022;1.8;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2014;2014;6.6;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2015;2015;6.9;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2016;2016;6.9;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2017;2017;6;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2018;2018;6.8;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2019;2019;7.6;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2020;2020;8.5;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2021;2021;8.4;;
ITG2;Sardegna;11_TUT_BIRRA;consuma birra tutti i giorni;HSC;per 100 persone con le stesse caratteristiche;2022;2022;8.9;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2014;2014;89;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2015;2015;100;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2016;2016;127;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2017;2017;112;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2018;2018;133;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2019;2019;124;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2020;2020;137;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2021;2021;130;;
ITF5;Basilicata;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2022;2022;131;;
ITD3;Veneto;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2014;2014;31.1;;
ITD3;Veneto;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2015;2015;31.6;;
ITD3;Veneto;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2016;2016;33.1;;
ITD3;Veneto;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2017;2017;34.2;;
ITD3;Veneto;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2018;2018;36.1;;
ITD3;Veneto;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2019;2019;37.3;;
ITD3;Veneto;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2020;2020;35.7;;
ITD3;Veneto;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2021;2021;38.1;;
ITD3;Veneto;11_RAR_BIRRA;consuma birra più raramente;HSC;per 100 persone con le stesse caratteristiche;2022;2022;38.5;;
ITD5;Emilia-Romagna;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2014;2014;1149;;
ITD5;Emilia-Romagna;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2015;2015;1249;;
ITD5;Emilia-Romagna;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2016;2016;1131;;
ITD5;Emilia-Romagna;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2017;2017;1322;;
ITD5;Emilia-Romagna;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2018;2018;1336;;
ITD5;Emilia-Romagna;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2019;2019;1415;;
ITD5;Emilia-Romagna;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2020;2020;1349;;
ITD5;Emilia-Romagna;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2021;2021;1348;;
ITD5;Emilia-Romagna;11_RAR_VINO;consuma vino più raramente;THV;valori in migliaia;2022;2022;1512;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2014;2014;839;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2015;2015;849;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2016;2016;820;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2017;2017;832;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2018;2018;880;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2019;2019;902;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2020;2020;931;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2021;2021;820;;
ITF6;Calabria;11_VINO;persone di 11 anni e più che consumano vino;THV;valori in migliaia;2022;2022;751;;
9;50.001 ab. e più;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2014;2014;2.3;;
9;50.001 ab. e più;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2015;2015;2.2;;
9;50.001 ab. e più;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2016;2016;2.5;;
9;50.001 ab. e più;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2017;2017;2.2;;
9;50.001 ab. e più;11_PIU_VINO;più di mezzo litro di vino al giorno;HSC;per 100 persone con le stesse caratteristiche;2018;2018;1.8;;
